sequence_id,A_freq,T_freq,G_freq,C_freq,GC_content,AT_content,kmer_ATT,kmer_TAA,kmer_AAT,kmer_TTA,kmer_ATA,kmer_AAA,kmer_TAT,kmer_TTC,kmer_AAG,kmer_AGA,has_ATATA,has_polyT,has_polyA,start_A,start_T,end_T,at_rich_windows,label
mO_027(IV)_gND8_v2(271-306),0.3888888888888889,0.25,0.19444444444444445,0.16666666666666666,0.3611111111111111,0.6388888888888888,0.0,0.0,0.0,0.0,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.0,0.0,0.0,0,0,0,1,0,0,0.28125,1
mO_028(II)_gCOX3(466-508),0.4418604651162791,0.3488372093023256,0.18604651162790697,0.023255813953488372,0.20930232558139536,0.7906976744186046,0.07317073170731707,0.07317073170731707,0.024390243902439025,0.07317073170731707,0.04878048780487805,0.04878048780487805,0.07317073170731707,0.0,0.024390243902439025,0.0975609756097561,0,0,1,1,0,1,0.6410256410256411,1
mO_028(IV)_gA6_v1(65-105),0.4146341463414634,0.2926829268292683,0.17073170731707318,0.12195121951219512,0.2926829268292683,0.7073170731707317,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0,0,0,1,0,0,0.43243243243243246,1
mO_028(IV)_gA6_v2(65-105),0.4146341463414634,0.2926829268292683,0.17073170731707318,0.12195121951219512,0.2926829268292683,0.7073170731707317,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0,0,0,1,0,0,0.43243243243243246,1
mO_029(II)_gA6_v1(409-447),0.5384615384615384,0.1282051282051282,0.1794871794871795,0.15384615384615385,0.3333333333333333,0.6666666666666666,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.10810810810810811,0.0,0.0,0.08108108108108109,0.10810810810810811,0,0,0,1,0,1,0.37142857142857144,1
mO_029(II)_gA6_v2(409-447),0.5384615384615384,0.1282051282051282,0.1794871794871795,0.15384615384615385,0.3333333333333333,0.6666666666666666,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.10810810810810811,0.0,0.0,0.08108108108108109,0.10810810810810811,0,0,0,1,0,1,0.37142857142857144,1
mO_029(IV)_gND7(455-494),0.4,0.275,0.175,0.15,0.325,0.675,0.05263157894736842,0.05263157894736842,0.07894736842105263,0.02631578947368421,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0,0,0,1,0,1,0.3611111111111111,1
mO_030(I)_gND8_v1(374-404),0.3225806451612903,0.3548387096774194,0.1935483870967742,0.12903225806451613,0.3225806451612903,0.6774193548387096,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0,0,0,0,1,1,0.48148148148148145,1
mO_030(II)_gCR4(456-495),0.5,0.225,0.15,0.125,0.275,0.725,0.02631578947368421,0.07894736842105263,0.07894736842105263,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.0,0.0,0.0,0.02631578947368421,0,0,0,1,0,0,0.4722222222222222,1
mO_030(IV)_gA6_v1(357-392),0.4444444444444444,0.3055555555555556,0.1111111111111111,0.1388888888888889,0.25,0.75,0.058823529411764705,0.08823529411764706,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.029411764705882353,0,0,1,0,0,0,0.6875,1
mO_030(IV)_gA6_v2(357-392),0.4444444444444444,0.3055555555555556,0.1111111111111111,0.1388888888888889,0.25,0.75,0.058823529411764705,0.08823529411764706,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.029411764705882353,0,0,1,0,0,0,0.6875,1
mO_031(I)_gCR4(352-395),0.5681818181818182,0.18181818181818182,0.1590909090909091,0.09090909090909091,0.25,0.75,0.0,0.047619047619047616,0.07142857142857142,0.0,0.11904761904761904,0.07142857142857142,0.023809523809523808,0.0,0.023809523809523808,0.11904761904761904,1,0,1,1,0,1,0.6,1
mO_031(II)_gND7(1025-1066),0.42857142857142855,0.2857142857142857,0.23809523809523808,0.047619047619047616,0.2857142857142857,0.7142857142857143,0.025,0.05,0.075,0.0,0.05,0.025,0.025,0.0,0.025,0.05,0,0,0,0,0,1,0.5263157894736842,1
mO_031(IV)_gCR4(290-327),0.5526315789473685,0.15789473684210525,0.18421052631578946,0.10526315789473684,0.2894736842105263,0.7105263157894737,0.0,0.027777777777777776,0.027777777777777776,0.0,0.1388888888888889,0.08333333333333333,0.05555555555555555,0.0,0.027777777777777776,0.1111111111111111,1,0,0,1,0,0,0.47058823529411764,1
mO_032(II)_gND7(641-682),0.42857142857142855,0.30952380952380953,0.21428571428571427,0.047619047619047616,0.2619047619047619,0.7380952380952381,0.05,0.05,0.075,0.0,0.05,0.075,0.025,0.0,0.025,0.05,0,0,0,1,0,1,0.5263157894736842,1
mO_032(IV)_gND7(842-884),0.4186046511627907,0.27906976744186046,0.16279069767441862,0.13953488372093023,0.3023255813953488,0.6976744186046512,0.04878048780487805,0.0,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.0975609756097561,0.04878048780487805,0.0,0.024390243902439025,0.0,0,0,1,1,0,1,0.4358974358974359,1
mO_033(I)_gCR3(111-137),0.5185185185185185,0.1111111111111111,0.18518518518518517,0.18518518518518517,0.37037037037037035,0.6296296296296297,0.0,0.08,0.0,0.0,0.08,0.04,0.0,0.0,0.08,0.04,0,0,0,1,0,0,0.43478260869565216,1
mO_033(II)_gND8_v2(491-531),0.4634146341463415,0.2682926829268293,0.14634146341463414,0.12195121951219512,0.2682926829268293,0.7317073170731707,0.0,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.02564102564102564,0.05128205128205128,0.0,0.02564102564102564,0.07692307692307693,0,0,0,1,0,1,0.5405405405405406,1
mO_033(IV)_gA6_v1(354-397),0.45454545454545453,0.3181818181818182,0.11363636363636363,0.11363636363636363,0.22727272727272727,0.7727272727272727,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.07142857142857142,0.023809523809523808,0.11904761904761904,0.023809523809523808,0.0,0.0,0.023809523809523808,0,0,1,1,0,0,0.65,1
mO_033(IV)_gA6_v2(354-397),0.45454545454545453,0.3181818181818182,0.11363636363636363,0.11363636363636363,0.22727272727272727,0.7727272727272727,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.07142857142857142,0.023809523809523808,0.11904761904761904,0.023809523809523808,0.0,0.0,0.023809523809523808,0,0,1,1,0,0,0.65,1
mO_033(V)_gND7(1034-1072),0.48717948717948717,0.23076923076923078,0.23076923076923078,0.05128205128205128,0.28205128205128205,0.717948717948718,0.0,0.08108108108108109,0.08108108108108109,0.0,0.10810810810810811,0.02702702702702703,0.02702702702702703,0.0,0.02702702702702703,0.10810810810810811,0,0,0,0,0,0,0.4857142857142857,1
mO_034(II)_gCOX3(120-158),0.48717948717948717,0.2564102564102564,0.15384615384615385,0.10256410256410256,0.2564102564102564,0.7435897435897436,0.0,0.10810810810810811,0.10810810810810811,0.02702702702702703,0.10810810810810811,0.02702702702702703,0.0,0.0,0.05405405405405406,0.02702702702702703,0,0,0,1,0,1,0.6,1
mO_034(IV)_gND7(116-160),0.4888888888888889,0.28888888888888886,0.13333333333333333,0.08888888888888889,0.2222222222222222,0.7777777777777778,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.023255813953488372,0.13953488372093023,0.023255813953488372,0.046511627906976744,0.0,0.0,0.046511627906976744,1,0,0,1,0,1,0.6097560975609756,1
mO_035(IV)_gRPS12(55-97),0.46511627906976744,0.27906976744186046,0.18604651162790697,0.06976744186046512,0.2558139534883721,0.7441860465116279,0.024390243902439025,0.04878048780487805,0.07317073170731707,0.024390243902439025,0.04878048780487805,0.07317073170731707,0.04878048780487805,0.0,0.0,0.024390243902439025,0,0,1,1,0,1,0.6153846153846154,1
mO_036(II)_gA6_v1(619-651),0.42424242424242425,0.24242424242424243,0.21212121212121213,0.12121212121212122,0.3333333333333333,0.6666666666666666,0.0,0.06451612903225806,0.06451612903225806,0.0,0.12903225806451613,0.03225806451612903,0.0967741935483871,0.0,0.06451612903225806,0.03225806451612903,1,0,0,0,0,1,0.5172413793103449,1
mO_036(II)_gA6_v2(619-651),0.42424242424242425,0.24242424242424243,0.21212121212121213,0.12121212121212122,0.3333333333333333,0.6666666666666666,0.0,0.06451612903225806,0.06451612903225806,0.0,0.12903225806451613,0.03225806451612903,0.0967741935483871,0.0,0.06451612903225806,0.03225806451612903,1,0,0,0,0,1,0.5172413793103449,1
mO_036(V)_gND7(872-912),0.5853658536585366,0.0975609756097561,0.1951219512195122,0.12195121951219512,0.3170731707317073,0.6829268292682927,0.0,0.0,0.05128205128205128,0.0,0.02564102564102564,0.1282051282051282,0.0,0.0,0.0,0.10256410256410256,0,0,0,1,0,0,0.40540540540540543,1
mO_037(IV)_gCR3(84-120),0.5135135135135135,0.13513513513513514,0.24324324324324326,0.10810810810810811,0.35135135135135137,0.6486486486486487,0.0,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.0,0.05714285714285714,0.11428571428571428,0,0,0,1,0,0,0.3333333333333333,1
mO_038(I)_gND9(468-496),0.5517241379310345,0.27586206896551724,0.06896551724137931,0.10344827586206896,0.1724137931034483,0.8275862068965517,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.18518518518518517,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0.72,1
mO_038(II)_gCOX3(129-158),0.4666666666666667,0.16666666666666666,0.2,0.16666666666666666,0.36666666666666664,0.6333333333333333,0.0,0.03571428571428571,0.10714285714285714,0.0,0.03571428571428571,0.07142857142857142,0.0,0.0,0.03571428571428571,0.0,0,0,0,1,0,0,0.5384615384615384,1
mO_039(III)_gA6_v1(141-186),0.5434782608695652,0.2391304347826087,0.15217391304347827,0.06521739130434782,0.21739130434782608,0.782608695652174,0.022727272727272728,0.045454545454545456,0.09090909090909091,0.022727272727272728,0.09090909090909091,0.06818181818181818,0.022727272727272728,0.0,0.045454545454545456,0.09090909090909091,0,0,0,1,0,1,0.7380952380952381,1
mO_039(III)_gA6_v2(141-186),0.5434782608695652,0.2391304347826087,0.15217391304347827,0.06521739130434782,0.21739130434782608,0.782608695652174,0.022727272727272728,0.045454545454545456,0.09090909090909091,0.022727272727272728,0.09090909090909091,0.06818181818181818,0.022727272727272728,0.0,0.045454545454545456,0.09090909090909091,0,0,0,1,0,1,0.7380952380952381,1
mO_040(I)_gCOX3(217-247),0.41935483870967744,0.22580645161290322,0.16129032258064516,0.1935483870967742,0.3548387096774194,0.6451612903225806,0.0,0.0,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0,1,0,0,1,0,0,0.4444444444444444,1
mO_040(II)_gCOX3(789-818),0.5,0.13333333333333333,0.23333333333333334,0.13333333333333333,0.36666666666666664,0.6333333333333333,0.0,0.03571428571428571,0.03571428571428571,0.0,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.07142857142857142,1,0,0,1,0,0,0.5,1
mO_040(IV)_gND7(116-157),0.4523809523809524,0.2619047619047619,0.16666666666666666,0.11904761904761904,0.2857142857142857,0.7142857142857143,0.025,0.05,0.05,0.0,0.125,0.025,0.05,0.025,0.0,0.1,1,0,0,0,0,1,0.5526315789473685,1
mO_041(II)_gND8_v1(94-135),0.5,0.16666666666666666,0.21428571428571427,0.11904761904761904,0.3333333333333333,0.6666666666666666,0.0,0.05,0.0,0.0,0.125,0.05,0.025,0.0,0.0,0.125,0,0,1,1,0,0,0.42105263157894735,1
mO_041(II)_gND8_v2(94-135),0.5,0.16666666666666666,0.21428571428571427,0.11904761904761904,0.3333333333333333,0.6666666666666666,0.0,0.05,0.0,0.0,0.125,0.05,0.025,0.0,0.0,0.125,0,0,1,1,0,0,0.42105263157894735,1
mO_042(II)_gND9(60-99),0.525,0.2,0.2,0.075,0.275,0.725,0.0,0.07894736842105263,0.05263157894736842,0.0,0.07894736842105263,0.05263157894736842,0.0,0.0,0.07894736842105263,0.07894736842105263,0,0,0,1,0,0,0.6388888888888888,1
mO_043(I)_gCOX3(383-421),0.46153846153846156,0.20512820512820512,0.23076923076923078,0.10256410256410256,0.3333333333333333,0.6666666666666666,0.0,0.05405405405405406,0.0,0.02702702702702703,0.10810810810810811,0.0,0.08108108108108109,0.0,0.05405405405405406,0.08108108108108109,1,0,0,1,0,0,0.37142857142857144,1
mO_043(II)_gND8_v1(92-137),0.5652173913043478,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.2608695652173913,0.7391304347826086,0.0,0.045454545454545456,0.06818181818181818,0.0,0.13636363636363635,0.06818181818181818,0.045454545454545456,0.0,0.022727272727272728,0.09090909090909091,1,0,0,1,0,0,0.5714285714285714,1
mO_043(II)_gND8_v2(92-137),0.5652173913043478,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.2608695652173913,0.7391304347826086,0.0,0.045454545454545456,0.06818181818181818,0.0,0.13636363636363635,0.06818181818181818,0.045454545454545456,0.0,0.022727272727272728,0.09090909090909091,1,0,0,1,0,0,0.5714285714285714,1
mO_043(IV)_gND8_v1(270-304),0.37142857142857144,0.3142857142857143,0.14285714285714285,0.17142857142857143,0.3142857142857143,0.6857142857142857,0.030303030303030304,0.0,0.06060606060606061,0.0,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.0,0.0,0,0,1,1,0,1,0.4838709677419355,1
mO_043(IV)_gND8_v2(270-304),0.37142857142857144,0.3142857142857143,0.14285714285714285,0.17142857142857143,0.3142857142857143,0.6857142857142857,0.030303030303030304,0.0,0.06060606060606061,0.0,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.0,0.0,0,0,1,1,0,1,0.4838709677419355,1
mO_044(II)_gND7(333-373),0.3902439024390244,0.3170731707317073,0.1951219512195122,0.0975609756097561,0.2926829268292683,0.7073170731707317,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.0,0.0,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.0,0.02564102564102564,0,0,1,0,1,1,0.4864864864864865,1
mO_044(IV)_gND7(144-183),0.375,0.275,0.225,0.125,0.35,0.65,0.0,0.02631578947368421,0.02631578947368421,0.0,0.07894736842105263,0.02631578947368421,0.05263157894736842,0.0,0.02631578947368421,0.0,0,0,0,1,0,0,0.3055555555555556,1
mO_045(II)_gRPS12(90-126),0.35135135135135137,0.2972972972972973,0.2972972972972973,0.05405405405405406,0.35135135135135137,0.6486486486486487,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.0,0,0,0,0,0,0,0.45454545454545453,1
mO_045(Orphan)_gCYB(33-61),0.3448275862068966,0.27586206896551724,0.3448275862068966,0.034482758620689655,0.3793103448275862,0.6206896551724138,0.0,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0,0,1,1,0,0,0.32,1
mO_045(IV)_gND3(155-201),0.3617021276595745,0.3829787234042553,0.2127659574468085,0.0425531914893617,0.2553191489361702,0.7446808510638298,0.044444444444444446,0.022222222222222223,0.0,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.08888888888888889,0.0,0.0,0.044444444444444446,0,0,1,1,0,0,0.6511627906976745,1
mO_046(I)_gCR3(125-163),0.5128205128205128,0.1794871794871795,0.1794871794871795,0.1282051282051282,0.3076923076923077,0.6923076923076923,0.0,0.08108108108108109,0.05405405405405406,0.0,0.02702702702702703,0.05405405405405406,0.0,0.0,0.10810810810810811,0.05405405405405406,0,0,1,1,0,0,0.37142857142857144,1
mO_046(II)_gCOX3(457-495),0.5384615384615384,0.23076923076923078,0.1282051282051282,0.10256410256410256,0.23076923076923078,0.7692307692307693,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.0,0.16216216216216217,0.02702702702702703,0.0,0.02702702702702703,0.0,0,0,1,1,0,0,0.6571428571428571,1
mO_046(IV)_gCOX3(747-788),0.5,0.23809523809523808,0.14285714285714285,0.11904761904761904,0.2619047619047619,0.7380952380952381,0.025,0.075,0.05,0.025,0.1,0.05,0.05,0.0,0.05,0.075,0,0,0,0,1,0,0.47368421052631576,1
mO_047(I)_gCOX3(301-336),0.4444444444444444,0.25,0.16666666666666666,0.1388888888888889,0.3055555555555556,0.6944444444444444,0.0,0.029411764705882353,0.0,0.0,0.08823529411764706,0.029411764705882353,0.08823529411764706,0.0,0.029411764705882353,0.11764705882352941,1,0,0,1,0,1,0.40625,1
mO_047(II)_gND7(988-1018),0.25806451612903225,0.3870967741935484,0.2903225806451613,0.06451612903225806,0.3548387096774194,0.6451612903225806,0.034482758620689655,0.06896551724137931,0.0,0.0,0.06896551724137931,0.0,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.0,1,1,0,0,1,1,0.4444444444444444,1
mO_047(IV)_gCOX3(379-408),0.4666666666666667,0.16666666666666666,0.23333333333333334,0.13333333333333333,0.36666666666666664,0.6333333333333333,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0,0.10714285714285714,0.0,0.03571428571428571,0.03571428571428571,0.07142857142857142,0,0,1,1,0,1,0.23076923076923078,1
mO_048(I)_gCOX3(428-472),0.5333333333333333,0.2222222222222222,0.13333333333333333,0.1111111111111111,0.24444444444444444,0.7555555555555555,0.023255813953488372,0.046511627906976744,0.09302325581395349,0.023255813953488372,0.13953488372093023,0.06976744186046512,0.023255813953488372,0.0,0.023255813953488372,0.06976744186046512,0,0,1,1,0,0,0.5853658536585366,1
mO_048(IV)_gA6_v1(65-107),0.4418604651162791,0.2558139534883721,0.18604651162790697,0.11627906976744186,0.3023255813953488,0.6976744186046512,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.0975609756097561,0.0,0.0,0.0,0.0,0.04878048780487805,0,0,0,1,0,0,0.48717948717948717,1
mO_048(IV)_gA6_v2(65-107),0.4418604651162791,0.2558139534883721,0.18604651162790697,0.11627906976744186,0.3023255813953488,0.6976744186046512,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.0975609756097561,0.0,0.0,0.0,0.0,0.04878048780487805,0,0,0,1,0,0,0.48717948717948717,1
mO_049(II)_gND7(1187-1226),0.375,0.325,0.125,0.175,0.3,0.7,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421,0.0,0.02631578947368421,0,0,0,1,0,0,0.4722222222222222,1
mO_049(V)_gND9(525-568),0.38636363636363635,0.38636363636363635,0.11363636363636363,0.11363636363636363,0.22727272727272727,0.7727272727272727,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.0,0.11904761904761904,0.023809523809523808,0.11904761904761904,0.023809523809523808,0.023809523809523808,0.0,1,0,0,0,1,1,0.65,1
mO_050(I)_gA6_v2(382-425),0.5,0.18181818181818182,0.20454545454545456,0.11363636363636363,0.3181818181818182,0.6818181818181818,0.023809523809523808,0.0,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.0,0.023809523809523808,0.09523809523809523,0,0,1,1,0,1,0.325,1
mO_050(I)_gA6_v1(382-425),0.5,0.18181818181818182,0.20454545454545456,0.11363636363636363,0.3181818181818182,0.6818181818181818,0.023809523809523808,0.0,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.0,0.023809523809523808,0.09523809523809523,0,0,1,1,0,1,0.325,1
mO_050(II)_gCOX3(338-378),0.5365853658536586,0.21951219512195122,0.17073170731707318,0.07317073170731707,0.24390243902439024,0.7560975609756098,0.0,0.07692307692307693,0.05128205128205128,0.0,0.1282051282051282,0.07692307692307693,0.02564102564102564,0.0,0.02564102564102564,0.05128205128205128,0,0,0,1,0,0,0.6216216216216216,1
mO_051(II)_gND7(589-631),0.4186046511627907,0.32558139534883723,0.13953488372093023,0.11627906976744186,0.2558139534883721,0.7441860465116279,0.07317073170731707,0.07317073170731707,0.07317073170731707,0.04878048780487805,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0,0,0,1,0,1,0.5128205128205128,1
mO_051(V)_gCOX3(52-90),0.48717948717948717,0.23076923076923078,0.15384615384615385,0.1282051282051282,0.28205128205128205,0.717948717948718,0.02702702702702703,0.0,0.0,0.0,0.08108108108108109,0.13513513513513514,0.08108108108108109,0.0,0.0,0.0,1,0,1,1,0,0,0.5714285714285714,1
